time,SteamPipelineOP.total_cost_actual,SteamPipelineOP.total_cost_optim_array,DIFF
2020/9/7 7:49,16861.03121,16293.63448,567.3967335
2020/9/7 7:50,17156.67703,16293.63448,863.0425503
2020/9/7 7:51,17146.01673,16293.63448,852.3822538
2020/9/7 7:52,16831.33961,16293.63448,537.7051375
2020/9/7 7:53,17398.30441,16293.63448,1104.669933
2020/9/7 7:54,16916.43177,16293.63448,622.7972967
2020/9/7 7:55,16761.61577,16293.63448,467.9812948
2020/9/7 7:56,16886.88706,16763.0515,123.8355516
2020/9/7 7:57,16814.94314,16763.0515,51.89163519
2020/9/7 7:58,18615.23375,16763.0515,1852.182241
2020/9/7 7:59,18731.30572,16763.0515,1968.254219
2020/9/7 8:00,18353.39301,16763.0515,1590.341504
2020/9/7 8:01,18875.44518,16763.0515,2112.393678
2020/9/7 8:02,18678.12523,16763.0515,1915.073729
2020/9/7 8:03,18090.81503,16763.0515,1327.763525
2020/9/7 8:04,18932.14118,17295.13393,1637.007249
2020/9/7 8:05,18437.56855,17295.13393,1142.434626
2020/9/7 8:06,18732.85158,17295.13393,1437.717653
2020/9/7 8:07,19159.49825,17295.13393,1864.364326
2020/9/7 8:08,18576.82561,17295.13393,1281.691688
2020/9/7 8:09,18483.01272,17295.13393,1187.878795
2020/9/7 8:10,18600.18087,17295.13393,1305.046945
2020/9/7 8:11,18611.29445,17295.13393,1316.160524
2020/9/7 8:12,18348.77027,17515.52061,833.2496589
2020/9/7 8:13,18700.91342,17515.52061,1185.392816
2020/9/7 8:14,18439.44268,17515.52061,923.9220757
2020/9/7 8:15,18803.62166,17515.52061,1288.101052
2020/9/7 8:16,18496.49385,17515.52061,980.9732409
2020/9/7 8:17,18279.90121,17515.52061,764.3806071
2020/9/7 8:18,18664.96735,17515.52061,1149.446744
2020/9/7 8:19,19019.7905,17515.52061,1504.269893
2020/9/7 8:20,18918.98329,17463.38422,1455.599074
2020/9/7 8:21,19291.60189,17463.38422,1828.217673
2020/9/7 8:22,19071.06996,17463.38422,1607.685743
2020/9/7 8:23,19083.24302,17463.38422,1619.858802
2020/9/7 8:24,18981.38237,17463.38422,1517.998151
2020/9/7 8:25,18935.09565,17463.38422,1471.711428
2020/9/7 8:26,18775.97797,17463.38422,1312.593752
2020/9/7 8:27,18712.52545,17463.38422,1249.141231
2020/9/7 8:28,18619.31028,17531.08864,1088.221643
2020/9/7 8:29,18950.07386,17531.08864,1418.985227
2020/9/7 8:30,18688.5345,17531.08864,1157.445867
2020/9/7 8:31,18726.31298,17531.08864,1195.224347
2020/9/7 8:32,18390.62528,17531.08864,859.5366437
2020/9/7 8:33,18793.28101,17531.08864,1262.192371
2020/9/7 8:34,18764.2287,17531.08864,1233.140067
2020/9/7 8:35,18617.98236,17531.08864,1086.89372
2020/9/7 8:36,19146.34037,17509.19705,1637.143316
2020/9/7 8:37,18592.02176,17509.19705,1082.824711
2020/9/7 8:38,19071.49375,17509.19705,1562.296701
2020/9/7 8:39,18708.72339,17509.19705,1199.526341
2020/9/7 8:40,18648.64914,17509.19705,1139.452085
2020/9/7 8:41,18817.40919,17509.19705,1308.21214
2020/9/7 8:42,18750.44117,17509.19705,1241.244116
2020/9/7 8:43,18812.48507,17509.19705,1303.288021
2020/9/7 8:44,19215.27804,17607.09408,1608.183963
2020/9/7 8:45,18877.64759,17607.09408,1270.55351
2020/9/7 8:46,18452.17677,17607.09408,845.082696
2020/9/7 8:47,18759.44182,17607.09408,1152.347747
2020/9/7 8:48,18909.49023,17607.09408,1302.396149
2020/9/7 8:49,19021.69153,17607.09408,1414.597451
2020/9/7 8:50,19147.81761,17607.09408,1540.723528
2020/9/7 8:51,19082.2582,17607.09408,1475.16412
2020/9/7 8:52,19170.96097,17614.66009,1556.300873
2020/9/7 8:53,19138.39316,17614.66009,1523.733065
2020/9/7 8:54,18885.85445,17614.66009,1271.19436
2020/9/7 8:55,19083.80405,17614.66009,1469.14396
2020/9/7 8:56,19023.23738,17614.66009,1408.577291
2020/9/7 8:57,19291.10948,17614.66009,1676.449386
2020/9/7 8:58,21851.44486,17614.66009,4236.784766
2020/9/7 8:59,21439.50206,17614.66009,3824.841965
2020/9/7 9:00,21627.9585,17942.55421,3685.40429
2020/9/7 9:01,21941.55624,17942.55421,3999.002031
2020/9/7 9:02,21521.66619,17942.55421,3579.111975
2020/9/7 9:03,21860.30827,17942.55421,3917.754061
2020/9/7 9:04,22215.82969,17942.55421,4273.275482
2020/9/7 9:05,22222.72346,17942.55421,4280.169249
2020/9/7 9:06,22285.68353,17942.55421,4343.129313
2020/9/7 9:07,22748.41342,17942.55421,4805.859207
2020/9/7 9:08,21993.75191,18466.73837,3527.013535
2020/9/7 9:09,22224.2007,18466.73837,3757.462323
2020/9/7 9:10,21427.28723,18466.73837,2960.548858
2020/9/7 9:11,21911.0267,18466.73837,3444.288329
2020/9/7 9:12,21859.81586,18466.73837,3393.077487
2020/9/7 9:13,21463.06917,18466.73837,2996.330792
2020/9/7 9:14,21978.97955,18466.73837,3512.241177
2020/9/7 9:15,21520.25762,18466.73837,3053.519242
2020/9/7 9:16,21525.11307,18094.93297,3430.180098
2020/9/7 9:17,21399.54803,18094.93297,3304.615054
2020/9/7 9:18,21341.93583,18094.93297,3247.002857
2020/9/7 9:19,21058.37522,18094.93297,2963.442244
2020/9/7 9:20,21285.37712,18094.93297,3190.444148
2020/9/7 9:21,21360.22374,18094.93297,3265.290763
2020/9/7 9:22,21695.09066,18094.93297,3600.157691
2020/9/7 9:23,22133.10449,18094.93297,4038.171515
2020/9/7 9:24,21247.4614,17929.10145,3318.359956
2020/9/7 9:25,21581.3167,17929.10145,3652.215251
2020/9/7 9:26,21652.15535,17929.10145,3723.053906
2020/9/7 9:27,21310.46724,17929.10145,3381.365796
2020/9/7 9:28,22013.0933,17929.10145,4083.991858
2020/9/7 9:29,21383.3671,17929.10145,3454.265651
2020/9/7 9:30,21557.18851,17929.10145,3628.087066
2020/9/7 9:31,21564.50603,17929.10145,3635.40458
2020/9/7 9:32,22214.74187,17960.51243,4254.229443
2020/9/7 9:33,22249.80612,17960.51243,4289.293688
2020/9/7 9:34,21787.43131,17960.51243,3826.918876
2020/9/7 9:35,21123.37359,17960.51243,3162.861162
2020/9/7 9:36,21884.57379,17960.51243,3924.061357
2020/9/7 9:37,22530.97334,17960.51243,4570.460905
2020/9/7 9:38,21672.83665,17960.51243,3712.324223
2020/9/7 9:39,21848.1353,17960.51243,3887.622874
2020/9/7 9:40,21992.27467,18191.33303,3800.941639
2020/9/7 9:41,21950.91207,18191.33303,3759.579036
2020/9/7 9:42,21931.05146,18191.33303,3739.718422
2020/9/7 9:43,21769.21207,18191.33303,3577.879031
2020/9/7 9:44,21449.28163,18191.33303,3257.948599
2020/9/7 9:45,21190.34162,18191.33303,2999.008583
2020/9/7 9:46,21713.56952,18191.33303,3522.236481
2020/9/7 9:47,22088.295,18191.33303,3896.961968
2020/9/7 9:48,21421.28282,17974.07507,3447.207743
2020/9/7 9:49,22153.78579,17974.07507,4179.710716
2020/9/7 9:50,21375.98092,17974.07507,3401.905844
2020/9/7 9:51,22118.82454,17974.07507,4144.749468
2020/9/7 9:52,22485.67144,17974.07507,4511.596363
2020/9/7 9:53,21529.12103,17974.07507,3555.045957
2020/9/7 9:54,22084.35571,17974.07507,4110.280632
2020/9/7 9:55,21032.24305,17974.07507,3058.167978
2020/9/7 9:56,21978.97955,18068.73057,3910.248982
2020/9/7 9:57,21881.55065,18068.73057,3812.820083
2020/9/7 9:58,21472.88307,18068.73057,3404.152505
2020/9/7 9:59,20852.54703,18068.73057,2783.816457
2020/9/7 10:00,21612.33865,18068.73057,3543.608081
2020/9/7 10:01,21251.89311,18068.73057,3183.162541
2020/9/7 10:02,21288.33159,18068.73057,3219.601024
2020/9/7 10:03,21966.66925,18068.73057,3897.938684
2020/9/7 10:04,20793.06818,18127.72545,2665.342728
2020/9/7 10:05,20544.96123,18127.72545,2417.235775
2020/9/7 10:06,21660.45769,18127.72545,3532.732241
2020/9/7 10:07,21041.63321,18127.72545,2913.907761
2020/9/7 10:08,22109.46872,18127.72545,3981.743266
2020/9/7 10:09,21392.6841,18127.72545,3264.958653
2020/9/7 10:10,21218.90151,18127.72545,3091.17606
2020/9/7 10:11,21096.78335,18127.72545,2969.057899
2020/9/7 10:12,21333.59916,18213.24526,3120.3539
2020/9/7 10:13,21106.70025,18213.24526,2893.454992
2020/9/7 10:14,21113.03294,18213.24526,2899.787683
2020/9/7 10:15,21193.26176,18213.24526,2980.016497
2020/9/7 10:16,21587.58072,18213.24526,3374.335464
2020/9/7 10:17,21187.35281,18213.24526,2974.107553
2020/9/7 10:18,20753.70956,18213.24526,2540.464296
2020/9/7 10:19,22020.83457,18213.24526,3807.589307
2020/9/7 10:20,21049.01939,17803.86796,3245.151434
2020/9/7 10:21,21116.97224,17803.86796,3313.104281
2020/9/7 10:22,20879.20594,17803.86796,3075.337979
2020/9/7 10:23,21179.01614,17803.86796,3375.148186
2020/9/7 10:24,21079.5146,17803.86796,3275.646642
2020/9/7 10:25,20884.13006,17803.86796,3080.262098
2020/9/7 10:26,21043.11045,17803.86796,3239.24249
2020/9/7 10:27,21455.25924,17803.86796,3651.391284
2020/9/7 10:28,21101.7418,17702.68193,3399.059874
2020/9/7 10:29,21250.38154,17702.68193,3547.699615
2020/9/7 10:30,21282.91506,17702.68193,3580.233135
2020/9/7 10:31,21468.94378,17702.68193,3766.261852
2020/9/7 10:32,21031.29256,17702.68193,3328.610634
2020/9/7 10:33,21218.83285,17702.68193,3516.150919
2020/9/7 10:34,21224.81045,17702.68193,3522.128526
2020/9/7 10:35,21060.55086,17702.68193,3357.868932
2020/9/7 10:36,21095.30611,17780.30217,3315.003947
2020/9/7 10:37,20833.94981,17780.30217,3053.647647
2020/9/7 10:38,20795.07216,17780.30217,3014.769992
2020/9/7 10:39,21395.18498,17780.30217,3614.882818
2020/9/7 10:40,20694.19638,17780.30217,2913.894209
2020/9/7 10:41,21139.09644,17780.30217,3358.794277
2020/9/7 10:42,20639.50432,17780.30217,2859.202152
2020/9/7 10:43,21123.93467,17780.30217,3343.632504
2020/9/7 10:44,21236.62834,17692.67078,3543.957561
2020/9/7 10:45,20747.27387,17692.67078,3054.603089
2020/9/7 10:46,21311.47495,17692.67078,3618.804176
2020/9/7 10:47,20976.10809,17692.67078,3283.437312
2020/9/7 10:48,21101.42105,17692.67078,3408.750271
2020/9/7 10:49,21352.83756,17692.67078,3660.166778
2020/9/7 10:50,21146.31848,17692.67078,3453.647706
2020/9/7 10:51,20743.72399,17692.67078,3051.053209
2020/9/7 10:52,21384.35192,18065.01396,3319.337966
2020/9/7 10:53,21456.24406,18065.01396,3391.230109
2020/9/7 10:54,21001.35843,18065.01396,2936.344473
2020/9/7 10:55,20725.50475,18065.01396,2660.49079
2020/9/7 10:56,21212.99257,18065.01396,3147.978611
2020/9/7 10:57,21189.07038,18065.01396,3124.056419
2020/9/7 10:58,21183.0241,18065.01396,3118.010147
2020/9/7 10:59,20970.79456,18065.01396,2905.780601
2020/9/7 11:00,20654.10501,18036.81894,2617.286073
2020/9/7 11:01,20564.69204,18036.81894,2527.873093
2020/9/7 11:02,21375.98092,18036.81894,3339.161977
2020/9/7 11:03,21142.78365,18036.81894,3105.964711
2020/9/7 11:04,20252.99528,18036.81894,2216.176335
2020/9/7 11:05,20708.40766,18036.81894,2671.588715
2020/9/7 11:06,20927.95472,18036.81894,2891.135776
2020/9/7 11:07,20895.87928,18036.81894,2859.060335
2020/9/7 11:08,20366.31869,17877.53802,2488.780663
2020/9/7 11:09,20185.20265,17877.53802,2307.664622
2020/9/7 11:10,20464.24,17877.53802,2586.701975
2020/9/7 11:11,20567.50918,17877.53802,2689.971153
2020/9/7 11:12,20368.64342,17877.53802,2491.105394
2020/9/7 11:13,20336.63664,17877.53802,2459.098618
2020/9/7 11:14,20303.8167,17877.53802,2426.278679
2020/9/7 11:15,19648.77902,17877.53802,1771.240994
2020/9/7 11:16,19853.58053,17448.59785,2404.982676
2020/9/7 11:17,19305.73203,17448.59785,1857.13418
2020/9/7 11:18,19000.15021,17448.59785,1551.552359
2020/9/7 11:19,19966.90394,17448.59785,2518.306086
2020/9/7 11:20,19756.20101,17448.59785,2307.603157
2020/9/7 11:21,19313.74795,17448.59785,1865.1501
2020/9/7 11:22,19273.30151,17448.59785,1824.703657
2020/9/7 11:23,19822.27216,17448.59785,2373.674305
2020/9/7 11:24,19130.99446,17300.14053,1830.853927
2020/9/7 11:25,19429.88851,17300.14053,2129.747975
2020/9/7 11:26,19900.42833,17300.14053,2600.287796
2020/9/7 11:27,19116.29077,17300.14053,1816.150234
2020/9/7 11:28,19846.26301,17300.14053,2546.122482
2020/9/7 11:29,19489.92843,17300.14053,2189.787899
2020/9/7 11:30,19755.86521,17300.14053,2455.724679
2020/9/7 11:31,19987.23016,17300.14053,2687.089626
2020/9/7 11:32,20017.89703,17491.40101,2526.496017
2020/9/7 11:33,19757.62887,17491.40101,2266.227855
2020/9/7 11:34,20057.66115,17491.40101,2566.26014
2020/9/7 11:35,19573.18038,17491.40101,2081.779371
2020/9/7 11:36,19556.26671,17491.40101,2064.865704
2020/9/7 11:37,18676.63557,17491.40101,1185.234557
2020/9/7 11:38,19211.25761,17491.40101,1719.856595
2020/9/7 11:39,18893.9244,17491.40101,1402.52339
2020/9/7 11:40,18669.7418,17244.14631,1425.595488
2020/9/7 11:41,18774.65988,17244.14631,1530.513564
2020/9/7 11:42,18813.89261,17244.14631,1569.746302
2020/9/7 11:43,19321.55788,17244.14631,2077.411568
2020/9/7 11:44,19519.99989,17244.14631,2275.85358
2020/9/7 11:45,19836.12836,17244.14631,2591.982045
2020/9/7 11:46,19559.74793,17244.14631,2315.601618
2020/9/7 11:47,19093.78875,17244.14631,1849.642435
2020/9/7 11:48,19349.59103,17686.7976,1662.793428
2020/9/7 11:49,19177.70493,17686.7976,1490.907329
2020/9/7 11:50,19727.53436,17686.7976,2040.736758
2020/9/7 11:51,19303.89971,17686.7976,1617.102114
2020/9/7 11:52,19346.17848,17686.7976,1659.380877
2020/9/7 11:53,19018.30079,17686.7976,1331.503189
2020/9/7 11:54,19203.37901,17686.7976,1516.581414
2020/9/7 11:55,18882.32643,17686.7976,1195.528829
2020/9/7 11:56,19052.26113,17424.74079,1627.520337
2020/9/7 11:57,18798.19265,17424.74079,1373.451861
2020/9/7 11:58,17428.30304,17424.74079,3.562245995
2020/9/7 11:59,17963.96908,17424.74079,539.2282861
2020/9/7 12:00,18022.31513,17424.74079,597.5743355
2020/9/7 12:01,17796.06614,17424.74079,371.3253453
2020/9/7 12:02,17708.78882,17424.74079,284.048029
2020/9/7 12:03,17962.07758,17424.74079,537.336789
2020/9/7 12:04,17510.06966,17266.69894,243.3707232
2020/9/7 12:05,17353.66228,17266.69894,86.96334517
2020/9/7 12:06,17418.59204,17266.69894,151.8931014
2020/9/7 12:07,17239.98374,17266.69894,-26.71519313
2020/9/7 12:08,17666.49318,17266.69894,399.7942398
2020/9/7 12:09,17890.25406,17266.69894,623.5551201
2020/9/7 12:10,17262.40294,17266.69894,-4.295994959
2020/9/7 12:11,17440.42431,17266.69894,173.7253763
2020/9/7 12:12,17821.52929,17170.54078,650.9885066
2020/9/7 12:13,17480.35543,17170.54078,309.8146459
2020/9/7 12:14,17746.68167,17170.54078,576.1408856
2020/9/7 12:15,17786.2179,17170.54078,615.677117
2020/9/7 12:16,17552.62562,17170.54078,382.0848347
2020/9/7 12:17,17826.80154,17170.54078,656.2607556
2020/9/7 12:18,17713.26627,17170.54078,542.7254936
2020/9/7 12:19,18095.63222,17170.54078,925.0914343
2020/9/7 12:20,18318.10793,17005.80414,1312.303791
2020/9/7 12:21,17643.41844,17005.80414,637.6142939
2020/9/7 12:22,18113.06204,17005.80414,1107.2579
2020/9/7 12:23,17689.37588,17005.80414,683.5717355
2020/9/7 12:24,17699.5534,17005.80414,693.749255
2020/9/7 12:25,17972.8649,17005.80414,967.060755
2020/9/7 12:26,17659.31286,17005.80414,653.5087156
2020/9/7 12:27,17696.52427,17005.80414,690.720127
2020/9/7 12:28,18419.95207,17238.70903,1181.243036
2020/9/7 12:29,18471.79558,17238.70903,1233.086547
2020/9/7 12:30,18546.92573,17238.70903,1308.216696
2020/9/7 12:31,17997.11348,17238.70903,758.4044554
2020/9/7 12:32,17918.63096,17238.70903,679.9219342
2020/9/7 12:33,18071.61096,17238.70903,832.9019346
2020/9/7 12:34,18608.20973,17238.70903,1369.500698
2020/9/7 12:35,18437.47304,17238.70903,1198.764006
2020/9/7 12:36,18272.37176,17699.43021,572.9415534
2020/9/7 12:37,18652.02137,17699.43021,952.5911592
2020/9/7 12:38,18593.77952,17699.43021,894.3493106
2020/9/7 12:39,18289.03911,17699.43021,589.608903
2020/9/7 12:40,18707.80719,17699.43021,1008.376985
2020/9/7 12:41,18460.68502,17699.43021,761.2548106
2020/9/7 12:42,18200.69151,17699.43021,501.2613062
2020/9/7 12:43,18555.78914,17699.43021,856.3589348
2020/9/7 12:44,18412.00485,17646.28222,765.722632
2020/9/7 12:45,18750.71565,17646.28222,1104.433427
2020/9/7 12:46,18825.7802,17646.28222,1179.497974
2020/9/7 12:47,18416.13518,17646.28222,769.8529624
2020/9/7 12:48,18375.14258,17646.28222,728.8603563
2020/9/7 12:49,18381.05152,17646.28222,734.7692996
2020/9/7 12:50,18478.83564,17646.28222,832.5534161
2020/9/7 12:51,18602.85483,17646.28222,956.5726052
2020/9/7 12:52,18741.21655,17498.93994,1242.276608
2020/9/7 12:53,18471.86721,17498.93994,972.9272772
2020/9/7 12:54,18309.58317,17498.93994,810.643233
2020/9/7 12:55,19046.72988,17498.93994,1547.789944
2020/9/7 12:56,18687.6183,17498.93994,1188.678363
2020/9/7 12:57,18982.29254,17498.93994,1483.352599
2020/9/7 12:58,19111.58498,17498.93994,1612.645044
2020/9/7 12:59,18925.87706,17498.93994,1426.937122
2020/9/7 13:00,19282.66382,18167.84599,1114.817827
2020/9/7 13:01,19053.90416,18167.84599,886.0581713
2020/9/7 13:02,19074.44823,18167.84599,906.6022331
2020/9/7 13:03,19403.87181,18167.84599,1236.025821
2020/9/7 13:04,19060.98897,18167.84599,893.1429734
2020/9/7 13:05,19160.36363,18167.84599,992.5176327
2020/9/7 13:06,18879.09793,18167.84599,711.2519326
2020/9/7 13:07,19172.63213,18167.84599,1004.786141
2020/9/7 13:08,19252.43276,18148.49941,1103.933347
2020/9/7 13:09,18974.69446,18148.49941,826.1950485
2020/9/7 13:10,18895.4908,18148.49941,746.9913825
2020/9/7 13:11,19043.34558,18148.49941,894.8461676
2020/9/7 13:12,19002.13229,18148.49941,853.6328774
2020/9/7 13:13,18656.03532,18148.49941,507.5359034
2020/9/7 13:14,18667.36079,18148.49941,518.8613781
2020/9/7 13:15,19259.59512,18148.49941,1111.095702
2020/9/7 13:16,18765.9118,17964.78901,801.1227926
2020/9/7 13:17,18607.94308,17964.78901,643.1540774
2020/9/7 13:18,18977.36842,17964.78901,1012.579411
2020/9/7 13:19,19028.01219,17964.78901,1063.223184
2020/9/7 13:20,18626.76508,17964.78901,661.9760731
2020/9/7 13:21,19263.042,17964.78901,1298.252993
2020/9/7 13:22,18997.7692,17964.78901,1032.980197
2020/9/7 13:23,19404.07767,17964.78901,1439.288667
2020/9/7 13:24,18864.32557,17981.57892,882.7466469
2020/9/7 13:25,19334.44173,17981.57892,1352.86281
2020/9/7 13:26,19348.43512,17981.57892,1366.856204
2020/9/7 13:27,19048.55625,17981.57892,1066.977332
2020/9/7 13:28,19280.48228,17981.57892,1298.903356
2020/9/7 13:29,19110.60016,17981.57892,1129.021237
2020/9/7 13:30,19682.08456,17981.57892,1700.50564
2020/9/7 13:31,19496.73181,17981.57892,1515.152891
2020/9/7 13:32,19545.06887,17826.19387,1718.875002
2020/9/7 13:33,18656.39049,17826.19387,830.196617
2020/9/7 13:34,19057.56898,17826.19387,1231.375108
2020/9/7 13:35,19500.17869,17826.19387,1673.984823
2020/9/7 13:36,18580.20388,17826.19387,754.010006
2020/9/7 13:37,19368.84195,17826.19387,1542.648074
2020/9/7 13:38,19140.92384,17826.19387,1314.729966
2020/9/7 13:39,19012.04915,17826.19387,1185.855277
2020/9/7 13:40,19937.4405,18078.66012,1858.780378
2020/9/7 13:41,18993.69267,18078.66012,915.0325485
2020/9/7 13:42,19768.05079,18078.66012,1689.390671
2020/9/7 13:43,19575.27893,18078.66012,1496.618808
2020/9/7 13:44,19529.231,18078.66012,1450.57088
2020/9/7 13:45,19455.86162,18078.66012,1377.201501
2020/9/7 13:46,19848.57158,18078.66012,1769.911459
2020/9/7 13:47,19791.12553,18078.66012,1712.465412
2020/9/7 13:48,19622.78927,18072.20531,1550.583959
2020/9/7 13:49,19784.30038,18072.20531,1712.095075
2020/9/7 13:50,19524.79929,18072.20531,1452.593983
2020/9/7 13:51,19635.09957,18072.20531,1562.894257
2020/9/7 13:52,19016.67189,18072.20531,944.4665828
2020/9/7 13:53,19469.85501,18072.20531,1397.649705
2020/9/7 13:54,19774.16559,18072.20531,1701.960284
2020/9/7 13:55,19289.63224,18072.20531,1217.426935
2020/9/7 13:56,20376.17954,18181.26486,2194.914671
2020/9/7 13:57,19674.49252,18181.26486,1493.227657
2020/9/7 13:58,19393.03875,18181.26486,1211.773887
2020/9/7 13:59,19247.75737,18181.26486,1066.492509
2020/9/7 14:00,19843.18396,18181.26486,1661.919093
2020/9/7 14:01,19868.01041,18181.26486,1686.745549
2020/9/7 14:02,19738.99849,18181.26486,1557.733621
2020/9/7 14:03,19535.63235,18181.26486,1354.36749
2020/9/7 14:04,19560.74536,18341.90081,1218.844555
2020/9/7 14:05,19883.7676,18341.90081,1541.866788
2020/9/7 14:06,19447.91441,18341.90081,1106.013601
2020/9/7 14:07,19606.04726,18341.90081,1264.146454
2020/9/7 14:08,19488.49805,18341.90081,1146.59724
2020/9/7 14:09,19642.97816,18341.90081,1301.077349
2020/9/7 14:10,20056.53557,18341.90081,1714.634759
2020/9/7 14:11,19827.63263,18341.90081,1485.731827
2020/9/7 14:12,19846.27567,18152.12745,1694.14822
2020/9/7 14:13,20069.69345,18152.12745,1917.566001
2020/9/7 14:14,19569.54016,18152.12745,1417.41271
2020/9/7 14:15,19511.99658,18152.12745,1359.869132
2020/9/7 14:16,20393.70051,18152.12745,2241.573058
2020/9/7 14:17,19138.39316,18152.12745,986.2657097
2020/9/7 14:18,19397.47046,18152.12745,1245.34301
2020/9/7 14:19,19855.70012,18152.12745,1703.572667
2020/9/7 14:20,19480.03153,18036.46756,1443.563966
2020/9/7 14:21,19533.30753,18036.46756,1496.839973
2020/9/7 14:22,19996.83131,18036.46756,1960.363746
2020/9/7 14:23,19655.91811,18036.46756,1619.450546
2020/9/7 14:24,20163.88137,18036.46756,2127.413809
2020/9/7 14:25,19677.93941,18036.46756,1641.471844
2020/9/7 14:26,19812.79166,18036.46756,1776.324095
2020/9/7 14:27,19720.28683,18036.46756,1683.81927
2020/9/7 14:28,19770.02044,18285.85723,1484.163205
2020/9/7 14:29,19684.83317,18285.85723,1398.975939
2020/9/7 14:30,19816.79957,18285.85723,1530.942339
2020/9/7 14:31,19153.16552,18285.85723,867.3082836
2020/9/7 14:32,19302.85875,18285.85723,1017.001513
2020/9/7 14:33,19907.0482,18285.85723,1621.190964
2020/9/7 14:34,19264.94303,18285.85723,979.0857939
2020/9/7 14:35,19596.19902,18285.85723,1310.34179
2020/9/7 14:36,19040.96421,18592.13715,448.8270669
2020/9/7 14:37,19450.58233,18592.13715,858.4451811
2020/9/7 14:38,19801.95859,18592.13715,1209.821447
2020/9/7 14:39,19321.5704,18592.13715,729.4332528
2020/9/7 14:40,19179.82438,18592.13715,587.6872339
2020/9/7 14:41,19630.17545,18592.13715,1038.0383
2020/9/7 14:42,19641.00851,18592.13715,1048.871362
2020/9/7 14:43,19410.20455,18592.13715,818.067402
2020/9/7 14:44,19487.02081,18203.10259,1283.918226
2020/9/7 14:45,19599.64591,18203.10259,1396.54332
2020/9/7 14:46,19844.86705,18203.10259,1641.764466
2020/9/7 14:47,18970.54931,18203.10259,767.4467204
2020/9/7 14:48,19127.1363,18203.10259,924.0337174
2020/9/7 14:49,19575.51772,18203.10259,1372.415135
2020/9/7 14:50,18922.78535,18203.10259,719.6827623
2020/9/7 14:51,19124.67424,18203.10259,921.5716577
2020/9/7 14:52,18930.17153,17954.69125,975.4802728
2020/9/7 14:53,18555.09087,17954.69125,600.3996142
2020/9/7 14:54,18945.92871,17954.69125,991.2374549
2020/9/7 14:55,18604.82448,17954.69125,650.1332202
2020/9/7 14:56,18397.09526,17954.69125,442.4040013
2020/9/7 14:57,18371.98225,17954.69125,417.2909924
2020/9/7 14:58,18949.37559,17954.69125,994.6843385
2020/9/7 14:59,18295.6584,17954.69125,340.9671417
2020/9/7 15:00,18925.24741,17103.55865,1821.688757
2020/9/7 15:01,18514.2893,17103.55865,1410.730647
2020/9/7 15:02,18748.67738,17103.55865,1645.11873
2020/9/7 15:03,19099.06882,17103.55865,1995.510172
2020/9/7 15:04,18393.74686,17103.55865,1290.188204
2020/9/7 15:05,18715.12475,17103.55865,1611.566098
2020/9/7 15:06,18987.78372,17103.55865,1884.225073
2020/9/7 15:07,19081.34199,17103.55865,1977.783342
2020/9/7 15:08,18990.24578,17553.65964,1436.586147
2020/9/7 15:09,18729.47332,17553.65964,1175.813678
2020/9/7 15:10,18655.05049,17553.65964,1101.390856
2020/9/7 15:11,19239.40623,17553.65964,1685.746589
2020/9/7 15:12,19072.97099,17553.65964,1519.311353
2020/9/7 15:13,18492.62317,17553.65964,938.9635353
2020/9/7 15:14,18803.47838,17553.65964,1249.818746
2020/9/7 15:15,19176.3775,17553.65964,1622.71786
2020/9/7 15:16,19262.05718,17436.80321,1825.253961
2020/9/7 15:17,18936.03271,17436.80321,1499.229498
2020/9/7 15:18,18974.4886,17436.80321,1537.685388
2020/9/7 15:19,18977.01928,17436.80321,1540.216068
2020/9/7 15:20,19141.41625,17436.80321,1704.613036
2020/9/7 15:21,18582.45404,17436.80321,1145.650828
2020/9/7 15:22,19091.68264,17436.80321,1654.87943
2020/9/7 15:23,18870.58968,17436.80321,1433.786469
2020/9/7 15:24,18850.04562,17477.45693,1372.588687
2020/9/7 15:25,19537.38407,17477.45693,2059.927135
2020/9/7 15:26,18924.68638,17477.45693,1447.229442
2020/9/7 15:27,18864.18833,17477.45693,1386.731393
2020/9/7 15:28,19191.08124,17477.45693,1713.624302
2020/9/7 15:29,19073.95581,17477.45693,1596.49888
2020/9/7 15:30,19246.46413,17477.45693,1769.007196
2020/9/7 15:31,19470.21019,17477.45693,1992.753252
2020/9/7 15:32,19145.84796,17724.43381,1421.414146
2020/9/7 15:33,19004.52573,17724.43381,1280.09192
2020/9/7 15:34,19200.50568,17724.43381,1476.071872
2020/9/7 15:35,19385.51533,17724.43381,1661.081522
2020/9/7 15:36,19016.34362,17724.43381,1291.909806
2020/9/7 15:37,19045.88833,17724.43381,1321.454523
2020/9/7 15:38,19016.83603,17724.43381,1292.402218
2020/9/7 15:39,19278.30677,17724.43381,1553.872958
2020/9/7 15:40,19543.22439,17759.25807,1783.966324
2020/9/7 15:41,18945.4363,17759.25807,1186.178229
2020/9/7 15:42,18757.82735,17759.25807,998.5692795
2020/9/7 15:43,19413.58281,17759.25807,1654.324744
2020/9/7 15:44,18844.49185,17759.25807,1085.233781
2020/9/7 15:45,18956.76177,17759.25807,1197.503703
2020/9/7 15:46,19001.07885,17759.25807,1241.820778
2020/9/7 15:47,18582.73456,17759.25807,823.4764884
2020/9/7 15:48,18992.91974,17869.8256,1123.094141
2020/9/7 15:49,18639.22469,17869.8256,769.3990923
