time,ExtCondensTurbineOP.steam_flow_in,ExtCondensTurbineOP.electricity_generation
2020-12-06 20:39:00,33.37,6.584166666666666
2020-12-06 20:40:00,35.595,7.0633333333333335
2020-12-06 20:41:00,36.58833333333334,7.260833333333333
2020-12-06 20:42:00,42.373333333333335,8.539166666666665
2020-12-06 20:43:00,40.41583333333333,8.111666666666668
2020-12-06 20:44:00,41.70083333333333,8.414166666666667
2020-12-06 20:45:00,40.432500000000005,8.126666666666667
2020-12-06 20:46:00,43.31333333333333,8.776666666666667
2020-12-06 20:47:00,41.269999999999996,8.315833333333336
2020-12-06 20:48:00,42.06583333333334,8.4925
2020-12-06 20:49:00,41.12166666666667,8.272499999999999
2020-12-06 20:50:00,42.20999999999999,8.514166666666666
2020-12-06 20:51:00,40.78166666666667,8.22
2020-12-06 20:52:00,42.222500000000004,8.539166666666665
2020-12-06 20:53:00,42.090833333333336,8.506666666666668
2020-12-06 20:54:00,40.050000000000004,8.034166666666668
2020-12-06 20:55:00,37.93333333333334,7.579166666666666
2020-12-06 20:56:00,37.63333333333333,7.5133333333333345
2020-12-06 20:57:00,38.4925,7.674166666666668
2020-12-06 20:58:00,39.24499999999999,7.8708333333333345
2020-12-06 20:59:00,38.280833333333334,7.651666666666667
2020-12-06 21:00:00,40.4775,8.126666666666665
2020-12-06 21:01:00,38.49,7.68
2020-12-06 21:02:00,39.00833333333333,7.823333333333334
2020-12-06 21:03:00,38.19083333333334,7.644999999999999
2020-12-06 21:04:00,38.98333333333334,7.784999999999999
2020-12-06 21:05:00,39.1325,7.846666666666668
2020-12-06 21:06:00,37.251666666666665,7.4241666666666655
2020-12-06 21:07:00,39.40916666666666,7.891666666666667
